,id,tipo_ativo,ativo,data,quantidade,price,volume
271,976,DEB,SOTE11,2023-01-31,150000.0,1000.0,150000000.0
272,977,DEB,SPCM13,2023-01-31,60000.0,1000.0,60000000.0
273,978,DEB,SPCM14,2023-01-31,150000.0,1000.0,150000000.0
274,979,DEB,SRCS11,2023-01-31,750000.0,1000.0,750000000.0
275,980,DEB,SRGI11,2023-01-31,250000.0,1000.0,250000000.0
276,981,DEB,SRGI12,2023-01-31,250000.0,1000.0,250000000.0
277,982,DEB,SRRH11,2023-01-31,40000.0,1000.0,40000000.0
278,983,DEB,SRVA11,2023-01-31,2200.0,100000.0,220000000.0
279,984,DEB,SSTE11,2023-01-31,50000.0,1000.0,50000000.0
280,985,DEB,STCO11,2023-01-31,40000.0,1000.0,40000000.0
281,986,DEB,STCO21,2023-01-31,100000.0,1000.0,100000000.0
282,987,DEB,STER11,2023-01-31,400000.0,1000.0,400000000.0
283,988,DEB,STLC11,2023-01-31,22500.0,1000.0,22500000.0
284,989,DEB,SUMI11,2023-01-31,180000.0,1000.0,180000000.0
285,990,DEB,SUMI12,2023-01-31,150000.0,1000.0,150000000.0
286,991,DEB,SUMI13,2023-01-31,418000.0,1000.0,418000000.0
287,992,DEB,SUPP11,2023-01-31,90000.0,1000.0,90000000.0
288,993,DEB,SVIT11,2023-01-31,9000.0,10000.0,90000000.0
289,994,DEB,SWLS11,2023-01-31,760000.0,1000.0,760000000.0
290,995,DEB,TAEB15,2023-01-31,480000.0,1000.0,480000000.0
291,996,DEB,TANA11,2023-01-31,40000.0,1000.0,40000000.0
292,997,DEB,TBEG11,2023-01-31,210000.0,1000.0,210000000.0
293,998,DEB,TBPA11,2023-01-31,50000.0,1000.0,50000000.0
294,999,DEB,TBUS12,2023-01-31,10000.0,1000.0,10000000.0
295,1000,DEB,TBUS22,2023-01-31,10000.0,1000.0,10000000.0
296,1001,DEB,TCII11,2023-01-31,300000.0,1000.0,300000000.0
297,1002,DEB,TEND14,2023-01-31,150000.0,1000.0,150000000.0
298,1003,DEB,TEND15,2023-01-31,150000.0,1000.0,150000000.0
299,1004,DEB,TEND16,2023-01-31,200000.0,1000.0,200000000.0
300,1005,DEB,TEND17,2023-01-31,200000.0,1000.0,200000000.0
301,1006,DEB,TEND19,2023-01-31,150000.0,1000.0,150000000.0
302,1007,DEB,TESP11,2023-01-31,112000.0,1000.0,112000000.0
303,1008,DEB,TIGR11,2023-01-31,251000.0,1000.0,251000000.0
304,1009,DEB,TIGR21,2023-01-31,349000.0,1000.0,349000000.0
305,1010,DEB,TLGE13,2023-01-31,180000.0,1000.0,180000000.0
306,1011,DEB,TNHL11,2023-01-31,200000.0,1000.0,200000000.0
307,1012,DEB,TOTS14,2023-01-31,1500000.0,1000.0,1500000000.0
308,1013,DEB,TPAR11,2023-01-31,150000.0,1000.0,150000000.0
309,1014,DEB,TRER11,2023-01-31,123000.0,1000.0,123000000.0
310,1015,DEB,TRIS16,2023-01-31,80.0,500000.0,40000000.0
311,1016,DEB,TRIS17,2023-01-31,150000.0,1000.0,150000000.0
312,1017,DEB,TRIS18,2023-01-31,150000.0,1000.0,150000000.0
313,1018,DEB,TRPI13,2023-01-31,407000.0,1000.0,407000000.0
314,1019,DEB,TSSS11,2023-01-31,500000.0,1000.0,500000000.0
315,1020,DEB,TSSS12,2023-01-31,750000.0,1000.0,750000000.0
316,1021,DEB,TSSS13,2023-01-31,1500000.0,1000.0,1500000000.0
317,1022,DEB,TUBI18,2023-01-31,76000.0,1000.0,76000000.0
318,1023,DEB,TUBI28,2023-01-31,15800.0,1000.0,15800000.0
319,1024,DEB,TUBI38,2023-01-31,14000.0,1000.0,14000000.0
320,1025,DEB,TUPY14,2023-01-31,1000000.0,1000.0,1000000000.0
321,1026,DEB,TVFI11,2023-01-31,103393.0,1000.0,103393000.0
322,1027,DEB,UFVP11,2023-01-31,200000.0,1000.0,200000000.0
323,1028,DEB,UNIP17,2023-01-31,500000.0,1000.0,500000000.0
324,1029,DEB,UNTE12,2023-01-31,150000.0,1000.0,150000000.0
325,1030,DEB,USCR11,2023-01-31,120000.0,1000.0,120000000.0
326,1031,DEB,USST11,2023-01-31,70000.0,1000.0,70000000.0
327,1032,DEB,VABC12,2023-01-31,80000.0,1000.0,80000000.0
328,1033,DEB,VABC13,2023-01-31,85000.0,1000.0,85000000.0
329,1034,DEB,VCCS11,2023-01-31,300000.0,1000.0,300000000.0
330,1035,DEB,VDIE11,2023-01-31,243119.0,1000.0,243119000.0
331,1036,DEB,VDQH12,2023-01-31,150000.0,1000.0,150000000.0
332,1037,DEB,VECS11,2023-01-31,1000000.0,1000.0,1000000000.0
333,1038,DEB,VECS21,2023-01-31,31000.0,1000.0,31000000.0
334,1039,DEB,VELH11,2023-01-31,300000.0,1000.0,300000000.0
335,1040,DEB,VIXL12,2023-01-31,180000.0,1000.0,180000000.0
336,1041,DEB,VIXL14,2023-01-31,300000.0,1000.0,300000000.0
337,1042,DEB,VIXL15,2023-01-31,203140.0,1000.0,203140000.0
338,1043,DEB,VIXL16,2023-01-31,125000.0,1000.0,125000000.0
339,1044,DEB,VIXL25,2023-01-31,238000.0,1000.0,238000000.0
340,1045,DEB,VIXL26,2023-01-31,125000.0,1000.0,125000000.0
341,1046,DEB,VIXL35,2023-01-31,218511.0,1000.0,218511000.0
342,1047,DEB,VIXL45,2023-01-31,115349.0,1000.0,115349000.0
343,1048,DEB,VNYD12,2023-01-31,250000.0,1000.0,250000000.0
344,1049,DEB,VSUL11,2023-01-31,227000.0,1000.0,227000000.0
345,1050,DEB,VSUL21,2023-01-31,98000.0,1000.0,98000000.0
346,1051,DEB,VVAR17,2023-01-31,461667.0,1000.0,461667000.0
347,1052,DEB,VVAR27,2023-01-31,538333.0,1000.0,538333000.0
348,1053,DEB,VVRT11,2023-01-31,1000000.0,1000.0,1000000000.0
349,1054,DEB,WETE11,2023-01-31,200000.0,1000.0,200000000.0
350,1055,DEB,WWHD11,2023-01-31,23.0,1000000.0,23000000.0
351,1056,DEB,ZEPP11,2023-01-31,60000.0,1000.0,60000000.0
352,1057,CRA,CRA01400012,2023-01-31,460800.0,651.04166666,299999999.99692804
353,1058,CRA,CRA0150000M,2023-01-31,2500.0,100000.0,250000000.0
354,1059,CRA,CRA01500005,2023-01-31,12000.0,1000.0,12000000.0
355,1060,CRA,CRA0160000X,2023-01-31,469845.0,1000.0,469845000.0
356,1061,CRA,CRA0160001F,2023-01-31,31367.0,1000.0,31367000.0
357,1062,CRA,CRA0160001G,2023-01-31,374000.0,1000.0,374000000.0
358,1063,CRA,CRA0160001L,2023-01-31,50.0,1000000.0,50000000.0
359,1064,CRA,CRA0160001U,2023-01-31,30.0,1000000.0,30000000.0
360,1065,CRA,CRA0160002S,2023-01-31,24000.0,1000.0,24000000.0
361,1066,CRA,CRA0160002U,2023-01-31,6000.0,1000.0,6000000.0
362,1067,CRA,CRA01600029,2023-01-31,494429.0,1000.0,494429000.0
